season_start,date,home,away,home_goals,away_goals,referee,referee_id
2023,2023-08-20,Estoril,Rio Ave,2,0,Iancu Vasilica,5457
2023,2023-08-20,Porto,Farense,2,1,Claudio Pereira,8767
2023,2023-08-20,Vizela,Arouca,2,2,Helder Malheiro,3046
2023,2023-08-25,Estrela,Estoril,2,1,Jose Bessa,12889
2023,2023-08-26,Arouca,Portimonense,1,1,Carlos Macedo,5286
2023,2023-08-26,Farense,Chaves,5,0,Luis Godinho,5401
2023,2023-08-27,Boavista,Casa Pia,1,1,Bruno Pires Costa,11547
2023,2023-08-27,Sp Lisbon,Famalicao,1,0,Andre Narciso,4503
2023,2023-08-27,Guimaraes,Vizela,2,0,Miguel Nogueira,8910
2023,2023-08-28,Rio Ave,Porto,1,2,Fabio Verissimo,5166
2023,2023-09-01,Vizela,Gil Vicente,1,0,Bruno Pires Costa,11547
2023,2023-09-02,Benfica,Guimaraes,4,0,Nuno Almeida,28
2023,2023-09-02,Casa Pia,Rio Ave,1,1,David Silva,11505
2023,2023-09-02,Famalicao,Farense,1,0,Iancu Vasilica,5457
2023,2023-09-02,Portimonense,Estrela,1,1,Bruno Vieira,7583
2023,2023-09-03,Estoril,Boavista,1,2,Claudio Pereira,8767
2023,2023-09-03,Porto,Arouca,1,1,Miguel Nogueira,8910
2023,2023-09-03,Sp Braga,Sp Lisbon,1,1,Luis Godinho,5401
2023,2023-09-09,Moreirense,Sp Braga,2,3,Claudio Pereira,8767
2023,2023-09-16,Vizela,Benfica,1,2,Luis Godinho,5401
2023,2023-09-16,Rio Ave,Famalicao,1,1,Bruno Pires Costa,11547
2023,2023-09-17,Arouca,Casa Pia,0,1,Andre Narciso,4503
2023,2023-09-17,Gil Vicente,Estoril,5,3,Joao Goncalves,11471
2023,2023-09-17,Sp Lisbon,Moreirense,3,0,Manuel Oliveira,5138
2023,2023-09-17,Guimaraes,Portimonense,1,2,Fabio Verissimo,5166
2023,2023-09-18,Boavista,Chaves,4,1,Nuno Almeida,28
2023,2023-09-22,Famalicao,Arouca,1,0,Bruno Vieira,7583
2023,2023-09-23,Estoril,Vizela,2,2,Gustavo Correia,8873
2023,2023-09-23,Moreirense,Farense,1,0,Joao Goncalves,11471
2023,2023-09-24,Chaves,Estrela,2,2,Ricardo Baixinho,5302
2023,2023-09-24,Portimonense,Benfica,1,3,Helder Malheiro,3046
2023,2023-09-24,Sp Braga,Boavista,4,1,Artur Soares Dias,96
2023,2023-09-25,Sp Lisbon,Rio Ave,2,0,Claudio Pereira,8767
2023,2023-09-28,Estrela,Sp Braga,2,4,Nuno Almeida,28
2023,2023-09-30,Boavista,Famalicao,2,2,Gustavo Correia,8873
2023,2023-09-30,Vizela,Portimonense,2,3,Iancu Vasilica,5457
2023,2023-09-30,Farense,Sp Lisbon,2,3,Luis Godinho,5401
2023,2023-10-01,Arouca,Chaves,0,2,Fabio Melo,10565
2023,2023-10-01,Rio Ave,Moreirense,0,4,Carlos Macedo,5286
2023,2023-10-01,Guimaraes,Estoril,3,2,Miguel Nogueira,8910
2023,2023-10-06,Moreirense,Boavista,1,1,David Silva,11505
2023,2023-10-07,Estoril,Benfica,0,1,Andre Narciso,4503
2023,2023-10-07,Chaves,Gil Vicente,4,2,Joao Goncalves,11471
2023,2023-10-07,Sp Braga,Rio Ave,2,1,Manuel Oliveira,5138
2023,2023-10-08,Casa Pia,Estrela,0,1,Jose Bessa,12889
2023,2023-10-08,Famalicao,Guimaraes,1,3,Artur Soares Dias,96
2023,2023-10-08,Porto,Portimonense,1,0,Nuno Almeida,28
2023,2023-10-27,Arouca,Moreirense,0,1,Bruno Pires Costa,11547
2023,2023-10-28,Benfica,Casa Pia,1,1,Claudio Pereira,8767
2023,2023-10-28,Gil Vicente,Sp Braga,3,3,Helder Malheiro,3046
2023,2023-10-28,Portimonense,Estoril,1,0,Ricardo Baixinho,5302
2023,2023-10-28,Guimaraes,Chaves,5,0,Fabio Verissimo,5166
2023,2023-10-29,Estrela,Famalicao,1,0,Carlos Macedo,5286
2023,2023-10-29,Vizela,Porto,0,2,Manuel Oliveira,5138
2023,2023-10-29,Rio Ave,Farense,3,4,Tiago Martins,5170
2023,2023-10-30,Boavista,Sp Lisbon,0,2,Nuno Almeida,28
2023,2023-11-03,Porto,Estoril,0,1,Tiago Martins,5170
2023,2023-11-04,Famalicao,Gil Vicente,3,1,Jose Bessa,12889
2023,2023-11-04,Chaves,Benfica,0,2,Helder Malheiro,3046
2023,2023-11-04,Sp Braga,Portimonense,6,1,Luis Godinho,5401
2023,2023-11-05,Casa Pia,Vizela,0,1,David Silva,11505
2023,2023-11-05,Moreirense,Guimaraes,1,0,Gustavo Correia,8873
2023,2023-11-05,Rio Ave,Boavista,2,0,Claudio Pereira,8767
2023,2023-11-05,Sp Lisbon,Estrela,3,2,Andre Narciso,4503
2023,2023-11-06,Farense,Arouca,2,0,Iancu Vasilica,5457
2023,2023-11-10,Estoril,Casa Pia,4,0,Fabio Melo,10565
2023,2023-11-11,Vizela,Famalicao,0,0,Bruno Pires Costa,11547
2023,2023-11-11,Portimonense,Chaves,2,1,David Silva,11505
2023,2023-11-11,Guimaraes,Porto,1,2,Nuno Almeida,28
2023,2023-11-12,Benfica,Sp Lisbon,2,1,Artur Soares Dias,96
2023,2023-11-12,Boavista,Farense,1,3,Andre Narciso,4503
2023,2023-11-12,Arouca,Sp Braga,0,1,Joao Goncalves,11471
2023,2023-11-12,Gil Vicente,Rio Ave,1,1,Miguel Nogueira,8910
2023,2023-12-01,Chaves,Vizela,2,1,Luis Godinho,5401
2023,2023-12-02,Casa Pia,Portimonense,1,0,Gustavo Correia,8873
2023,2023-12-02,Farense,Guimaraes,1,2,Manuel Oliveira,5138
2023,2023-12-02,Rio Ave,Estrela,1,1,Nuno Almeida,28
2023,2023-12-03,Boavista,Arouca,0,4,Tiago Martins,5170
2023,2023-12-03,Moreirense,Benfica,0,0,Fabio Verissimo,5166
2023,2023-12-03,Sp Braga,Estoril,3,1,Bruno Vieira,7583
2023,2023-12-04,Sp Lisbon,Gil Vicente,3,1,Claudio Pereira,8767
2023,2023-12-08,Benfica,Farense,1,1,Miguel Nogueira,8910
2023,2023-12-08,Vizela,Sp Braga,1,3,Claudio Pereira,8767
2023,2023-12-09,Porto,Casa Pia,3,1,Joao Goncalves,11471
2023,2023-12-10,Estrela,Boavista,3,1,Iancu Vasilica,5457
2023,2023-12-10,Estoril,Chaves,4,0,Carlos Macedo,5286
2023,2023-12-10,Arouca,Rio Ave,2,2,Andre Narciso,4503
2023,2023-12-11,Gil Vicente,Moreirense,1,1,Helder Malheiro,3046
2023,2023-12-15,Farense,Estrela,0,0,Claudio Pereira,8767
2023,2023-12-16,Boavista,Guimaraes,1,1,Fabio Verissimo,5166
2023,2023-12-16,Arouca,Gil Vicente,3,0,Manuel Oliveira,5138
2023,2023-12-16,Rio Ave,Vizela,1,1,Gustavo Correia,8873
2023,2023-12-17,Famalicao,Estoril,1,1,Miguel Nogueira,8910
2023,2023-12-17,Chaves,Casa Pia,1,3,Iancu Vasilica,5457
2023,2023-12-17,Moreirense,Portimonense,5,2,Andre Narciso,4503
2023,2023-12-17,Sp Braga,Benfica,0,1,Luis Godinho,5401
2023,2023-12-18,Sp Lisbon,Porto,2,0,Nuno Almeida,28
2023,2023-12-23,Vizela,Moreirense,0,0,Fabio Melo,10565
2023,2023-12-29,Benfica,Famalicao,3,0,Andre Narciso,4503
2023,2023-12-29,Porto,Chaves,1,0,Gustavo Correia,8873
2023,2023-12-30,Casa Pia,Sp Braga,1,3,Tiago Martins,5170
2023,2023-12-30,Estoril,Farense,4,0,Ricardo Baixinho,5302
2023,2023-12-30,Gil Vicente,Boavista,1,0,Luis Godinho,5401
2023,2023-12-30,Portimonense,Sp Lisbon,1,2,Manuel Oliveira,5138
2023,2024-01-05,Boavista,Porto,1,1,Manuel Oliveira,5138
2023,2024-01-05,Sp Lisbon,Estoril,5,1,Claudio Pereira,8767
2023,2024-01-06,Estrela,Vizela,1,1,Nuno Almeida,28
2023,2024-01-06,Arouca,Benfica,0,3,Fabio Verissimo,5166
2023,2024-01-06,Farense,Gil Vicente,1,0,Jose Bessa,12889
2023,2024-01-07,Famalicao,Chaves,2,2,Artur Soares Dias,96
2023,2024-01-07,Rio Ave,Portimonense,2,0,Luis Godinho,5401
2023,2024-01-08,Moreirense,Casa Pia,1,4,Ricardo Baixinho,5302
2023,2024-01-12,Portimonense,Farense,1,0,Fabio Verissimo,5166
2023,2024-01-13,Casa Pia,Famalicao,0,2,Fabio Melo,10565
2023,2024-01-13,Estoril,Moreirense,1,3,Miguel Nogueira,8910
2023,2024-01-13,Chaves,Sp Lisbon,0,3,Luis Godinho,5401
2023,2024-01-14,Benfica,Rio Ave,4,1,Iancu Vasilica,5457
2023,2024-01-14,Porto,Sp Braga,2,0,Helder Malheiro,3046
2023,2024-01-14,Vizela,Boavista,1,4,Claudio Pereira,8767
2023,2024-01-15,Guimaraes,Arouca,2,1,Gustavo Correia,8873
2023,2024-01-18,Famalicao,Sp Braga,1,2,Manuel Oliveira,5138
2023,2024-01-18,Vizela,Sp Lisbon,2,5,Andre Narciso,4503
2023,2024-01-19,Benfica,Boavista,2,0,Gustavo Correia,8873
2023,2024-01-20,Casa Pia,Farense,1,3,Carlos Macedo,5286
2023,2024-01-20,Estoril,Arouca,1,2,Joao Goncalves,11471
2023,2024-01-20,Porto,Moreirense,5,0,Luis Godinho,5401
2023,2024-01-21,Chaves,Rio Ave,0,0,Fabio Melo,10565
2023,2024-01-21,Portimonense,Gil Vicente,0,2,Helder Malheiro,3046
2023,2024-01-21,Guimaraes,Estrela,3,0,Miguel Nogueira,8910
2023,2024-01-28,Boavista,Portimonense,1,4,Bruno Pires Costa,11547
2023,2024-01-28,Arouca,Vizela,5,0,Luis Godinho,5401
2023,2024-01-28,Gil Vicente,Guimaraes,1,0,Fabio Melo,10565
2023,2024-01-28,Moreirense,Famalicao,1,0,Nuno Almeida,28
2023,2024-01-29,Estrela,Benfica,1,4,Helder Malheiro,3046
2023,2024-01-31,Rio Ave,Estoril,1,1,Bruno Vieira,7583
2023,2024-01-31,Sp Braga,Chaves,1,1,Joao Goncalves,11471
2023,2024-02-03,Portimonense,Arouca,1,2,David Silva,11505
2023,2024-02-04,Benfica,Gil Vicente,3,0,Tiago Martins,5170
2023,2024-02-04,Estoril,Estrela,1,0,Jose Bessa,12889
2023,2024-02-04,Vizela,Guimaraes,0,1,Manuel Oliveira,5138
2023,2024-02-04,Chaves,Farense,1,1,Ricardo Baixinho,5302
2023,2024-02-05,Casa Pia,Boavista,0,0,Iancu Vasilica,5457
2023,2024-02-09,Estrela,Portimonense,3,0,Fabio Verissimo,5166
2023,2024-02-10,Farense,Famalicao,1,1,Helder Malheiro,3046
2023,2024-02-10,Moreirense,Chaves,1,0,Jose Bessa,12889
2023,2024-02-11,Rio Ave,Casa Pia,1,0,Carlos Macedo,5286
2023,2024-02-11,Guimaraes,Benfica,2,2,Luis Godinho,5401
2023,2024-02-12,Arouca,Porto,3,2,Nuno Almeida,28
2023,2024-02-13,Gil Vicente,Vizela,0,1,Ricardo Baixinho,5302
2023,2024-02-16,Famalicao,Rio Ave,2,1,Artur Soares Dias,96
2023,2024-02-17,Porto,Estrela,2,0,Tiago Martins,5170
2023,2024-02-18,Benfica,Vizela,6,1,Joao Goncalves,11471
2023,2024-02-18,Casa Pia,Arouca,1,0,Jose Bessa,12889
2023,2024-02-18,Estoril,Gil Vicente,1,3,Iancu Vasilica,5457
2023,2024-02-18,Sp Braga,Farense,2,1,Andre Narciso,4503
2023,2024-02-19,Moreirense,Sp Lisbon,0,2,Fabio Verissimo,5166
2023,2024-02-23,Arouca,Famalicao,3,2,Luis Godinho,5401
2023,2024-02-24,Estrela,Chaves,1,1,Artur Soares Dias,96
2023,2024-02-24,Farense,Moreirense,0,1,Nuno Almeida,28
2023,2024-02-24,Guimaraes,Casa Pia,0,2,Bruno Pires Costa,11547
2023,2024-02-25,Benfica,Portimonense,4,0,Miguel Nogueira,8910
2023,2024-02-25,Vizela,Estoril,3,3,Fabio Melo,10565
2023,2024-02-25,Gil Vicente,Porto,1,1,Fabio Verissimo,5166
2023,2024-02-25,Rio Ave,Sp Lisbon,3,3,Andre Narciso,4503
2023,2024-02-26,Boavista,Sp Braga,0,4,Gustavo Correia,8873
2023,2024-03-01,Chaves,Arouca,1,5,Iancu Vasilica,5457
2023,2024-03-02,Estoril,Guimaraes,1,3,Joao Goncalves,11471
2023,2024-03-02,Moreirense,Rio Ave,0,0,Bruno Pires Costa,11547
2023,2024-03-02,Sp Braga,Estrela,3,0,Helder Malheiro,3046
2023,2024-03-03,Casa Pia,Gil Vicente,0,0,Manuel Oliveira,5138
2023,2024-03-03,Portimonense,Vizela,0,0,Jose Bessa,12889
2023,2024-03-03,Sp Lisbon,Farense,3,2,Claudio Pereira,8767
2023,2024-03-04,Famalicao,Boavista,1,1,Fabio Melo,10565
2023,2024-03-08,Portimonense,Porto,0,3,Artur Soares Dias,96
2023,2024-03-09,Boavista,Moreirense,1,0,Bruno Vieira,7583
2023,2024-03-09,Vizela,Farense,2,1,Bruno Pires Costa,11547
2023,2024-03-09,Rio Ave,Sp Braga,0,0,Fabio Verissimo,5166
2023,2024-03-09,Guimaraes,Famalicao,1,0,Iancu Vasilica,5457
2023,2024-03-10,Benfica,Estoril,3,1,Manuel Oliveira,5138
2023,2024-03-10,Arouca,Sp Lisbon,0,3,Nuno Almeida,28
2023,2024-03-11,Gil Vicente,Chaves,0,0,Claudio Pereira,8767
2023,2024-03-16,Famalicao,Estrela,0,0,Nuno Almeida,28
2023,2024-03-16,Porto,Vizela,4,1,Joao Goncalves,11471
2023,2024-03-16,Farense,Rio Ave,1,1,Miguel Nogueira,8910
2023,2024-03-16,Sp Braga,Gil Vicente,2,1,Iancu Vasilica,5457
2023,2024-03-17,Casa Pia,Benfica,0,1,Claudio Pereira,8767
2023,2024-03-17,Chaves,Guimaraes,1,2,Gustavo Correia,8873
2023,2024-03-17,Moreirense,Arouca,1,0,Artur Soares Dias,96
2023,2024-03-29,Benfica,Chaves,1,0,Helder Malheiro,3046
2023,2024-03-29,Estrela,Sp Lisbon,1,2,Fabio Verissimo,5166
2023,2024-03-29,Gil Vicente,Famalicao,1,2,Andre Narciso,4503
2023,2024-03-30,Boavista,Rio Ave,0,0,Nuno Almeida,28
2023,2024-03-30,Arouca,Farense,2,1,Luis Godinho,5401
2023,2024-03-30,Guimaraes,Moreirense,1,0,Joao Goncalves,11471
2023,2024-03-31,Vizela,Casa Pia,0,4,Fabio Melo,10565
2023,2024-04-01,Portimonense,Sp Braga,3,5,Claudio Pereira,8767
2023,2024-04-05,Farense,Boavista,2,0,Iancu Vasilica,5457
2023,2024-04-06,Famalicao,Vizela,3,2,Bruno Vieira,7583
2023,2024-04-06,Rio Ave,Gil Vicente,3,0,Gustavo Correia,8873
2023,2024-04-06,Sp Braga,Arouca,0,3,Joao Goncalves,11471
2023,2024-04-06,Sp Lisbon,Benfica,2,1,Artur Soares Dias,96
2023,2024-04-07,Porto,Guimaraes,1,2,Fabio Verissimo,5166
2023,2024-04-07,Chaves,Portimonense,2,3,Andre Narciso,4503
2023,2024-04-07,Moreirense,Estrela,2,2,Ricardo Baixinho,5302
2023,2024-04-08,Casa Pia,Estoril,0,0,Miguel Nogueira,8910
2023,2024-04-12,Gil Vicente,Sp Lisbon,0,4,Manuel Oliveira,5138
